45293,8,25,2077.4,6
45293,8,30,2075.8,4
45293,8,35,2078.2,4
45293,8,40,2077.5,4
45293,8,45,2078.6,4
45293,8,50,2076.7,4
45293,8,55,2075.7,4
45293,9,0,2074.9,6
45293,9,5,2075,6
45293,9,10,2075,6
45293,9,15,2074.3,6
45293,9,20,2074.5,6
45293,9,25,2074.8,6
45293,9,30,2074.7,6
45293,9,35,2078.1,6
45293,9,40,2076,6
45293,9,45,2076.1,6
45293,9,50,2075.6,6
45293,9,55,2078.6,6
45293,10,0,2079.4,6
45293,10,5,2076.9,6
45293,10,10,2076.5,6
45293,10,15,2076,6
45293,10,20,2073.8,6
45293,10,25,2073.7,6
45293,10,30,2073.5,8
45293,10,35,2072.8,8
45293,10,40,2065.7,8
45293,10,45,2067.5,8
45293,10,50,2067,8
45293,10,55,2067,8
45293,11,0,2068.2,6
45293,11,5,2069,6
45293,11,10,2075.3,6
45293,11,15,2075.2,6
45293,11,20,2074.1,6
45293,11,25,2075.4,6
45293,11,30,2074.4,6
45293,11,35,2073.6,6
45293,11,40,2073.8,6
45293,11,45,2074.1,6
45293,11,50,2074.8,6
45293,11,55,2075.1,6
45293,12,0,2074.9,8
45293,12,5,2075.4,8
45293,12,10,2074.5,8
45293,12,15,2073.5,8
45293,12,20,2072.3,8
45293,12,25,2072.6,8
45293,12,30,2072.9,8
45293,12,35,2073.5,8
45293,12,40,2073.9,8
45293,12,45,2073.5,8
45293,12,50,2072.8,8
45293,12,55,2071.5,8
45293,13,0,2071.6,8
45293,13,5,2071.4,8
45293,13,10,2070.6,8
45293,13,15,2071.5,8
45293,13,20,2072.6,8
45293,13,25,2073,8
45293,13,30,2073.3,8
45293,13,35,2073,8
45293,13,40,2071.2,8
45293,13,45,2070.5,8
45293,13,50,2069.9,8
45293,13,55,2070.1,8
45293,14,0,2069.9,8
45293,14,5,2070.5,8
45293,14,10,2070.7,8
45293,14,15,2070.4,8
45293,14,20,2070.3,8
45293,14,25,2070.1,8
45293,14,30,2070.3,6
45293,14,35,2070.2,6
